contest,fips,geo_name,year,month,votes,candidate_count,incumbent,winner,vote_share,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american
1235875_1995_3_jupiter_FL_Mayor_mayor_1,1235875,jupiter,1995,3.0,3181.0,1,1.0,win,1.0,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.50975056507641,0.963179607390554,0.0108651894694878,0.0512760508374519,0.0189055433695433
2688940_1995_11_wyoming_MI_Mayor_mayor_1,2688940,wyoming,1995,11.0,3179.0,2,1.0,win,0.51,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.510649070179225,0.889208192907277,0.0378187138095939,0.0658048934147538,0.0543549736648285
4819972_1996_5_denton_TX_Mayor_mayor_1,4819972,denton,1996,5.0,3159.0,2,1.0,win,0.64,1,0.04,0.96,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.513149359378169,0.781545160365461,0.0928355715713832,0.134085713118326,0.105986699184396
427400_2001_3_gilbert_AZ_Mayor_mayor_1,427400,gilbert,2001,3.0,3159.0,3,1.0,lose,0.42,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.503368863776029,0.853352909302986,0.0250032928134768,0.121777701402002,0.0868192387875201
4943660_1997_NA_layton_UT_Mayor_mayor_1,4943660,layton,1997,,3152.0,2,1.0,win,0.54,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.496684126704659,0.907409754536875,0.017492109337116,0.0655710539608201,0.0518055121411958
1922395_1993_11_dubuque_IA_Mayor_mayor_1,1922395,dubuque,1993,11.0,3146.0,2,1.0,lose,0.22,1,0.92,0.08,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.528099168928546,0.97726369055572,0.0076667421589274,0.0092384652188046,0.0107718606321746
3728080_1999_11_greenville_NC_Mayor_mayor_1,3728080,greenville,1999,11.0,3097.0,2,1.0,win,0.58,1,0.98,0.02,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.536036535806713,0.616799781709829,0.341400551738973,0.0193558757730931,0.0272944107083419
4826232_2000_NA_flower mound_TX_Mayor_mayor_1,4826232,flower mound,2000,,3094.0,2,1.0,win,0.66,1,0.01,0.99,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.502130093487436,0.902390438247012,0.0292296161887105,0.056309415802138,0.0487554731568774
1301696_2007_11_alpharetta_GA_Mayor_mayor_1,1301696,alpharetta,2007,11.0,3094.0,1,1.0,win,1.0,1,0.11,0.89,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.510099728201734,0.741199333946647,0.0953768591378855,0.0760883384700897,0.138166856004272
4829000_2017_5_garland_TX_Mayor_mayor_1,4829000,garland,2017,5.0,3094.0,2,1.0,win,0.69,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.505452454818612,0.619298824080465,0.147785584341459,0.410608017844671,0.149949494449562
2688940_2001_NA_wyoming_MI_Mayor_mayor_1,2688940,wyoming,2001,,3076.0,1,1.0,win,1.0,1,0.18,0.82,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.506404004743396,0.834713742375579,0.0508500389853067,0.106404197181505,0.0813977226824529
1983910_2013_11_west des moines_IA_Mayor_mayor_1,1983910,west des moines,2013,11.0,3057.0,1,1.0,win,1.0,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.514284869026443,0.872562821026365,0.0355221308875074,0.0541516050221771,0.0667785051237276
4041850_2004_NA_lawton_OK_Mayor_mayor_1,4041850,lawton,2004,,3056.0,2,1.0,lose,0.43,1,0.5,0.5,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.479591453065848,0.609400937130204,0.223760544846996,0.106612156869481,0.0678401362789604
3714100_2021_11_concord_NC_Mayor_mayor_1,3714100,concord,2021,11.0,3048.0,1,1.0,win,1.0,1,0.49,0.51,R,1.0,0.0,M,0.15,0.82,0.02,0.01,0.0,caucasian,,,,,
632548_2003_NA_hawthorne_CA_Mayor_mayor_1,632548,hawthorne,2003,,3043.0,2,1.0,win,0.72,1,0.85,0.15,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.518629923842305,0.303383231186356,0.314377684672526,0.468444306847037,0.324508801219063
615044_2009_4_compton_CA_Mayor_mayor_1,615044,compton,2009,4.0,3041.0,3,1.0,win,0.78,1,0.93,0.07,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.512908797583035,0.249440696378221,0.335986808716979,0.64159209042432,0.373846610571914
3458200_2000_5_perth amboy_NJ_Mayor_mayor_1,3458200,perth amboy,2000,5.0,3037.0,1,1.0,win,1.0,1,0.98,0.02,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.504450034881509,0.464050905862207,0.10039532376382,0.698327801619348,0.37242881001205
628168_2013_3_gardena_CA_Mayor_mayor_1,628168,gardena,2013,3.0,3035.0,2,1.0,win,0.62,1,0.76,0.24,D,1.0,0.0,M,0.0,0.0,0.0,1.0,0.0,asian,0.519538992897275,0.246323149571569,0.238370767689032,0.381509382190889,0.395520270114352
3714100_2005_11_concord_NC_Mayor_mayor_1,3714100,concord,2005,11.0,3032.0,2,1.0,win,0.93,1,0.94,0.06,D,,,,0.0,1.0,0.0,0.0,0.0,caucasian,0.514708764592955,0.746342344751784,0.164706679740847,0.100707601557598,0.0684041212688951
1249450_2011_5_north miami_FL_Mayor_mayor_1,1249450,north miami,2011,5.0,3020.0,3,1.0,win,0.52,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.516931273497848,0.326813039933323,0.590457090631328,0.273871381167801,0.0452825261427959
1751089_1993_4_mount prospect_IL_Mayor_mayor_1,1751089,mount prospect,1993,4.0,3019.0,2,1.0,win,0.56,1,0.87,0.13,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.502843734931296,0.873054735024707,0.0134487243750234,0.0802041564541475,0.105875914877342
603666_2011_11_baldwin park_CA_Mayor_mayor_1,603666,baldwin park,2011,11.0,3016.0,1,1.0,win,1.0,1,0.99,0.01,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.503093368130375,0.437261856015928,0.0124357173405087,0.795565874508373,0.471355199733116
2064500_1999_4_shawnee_KS_Mayor_mayor_1,2064500,shawnee,1999,4.0,3003.0,1,1.0,win,1.0,1,0.06,0.94,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.507913896907951,0.907959574040166,0.0288098540581713,0.0418922447052814,0.0435851494696036
2467675_2009_11_rockville_MD_Mayor_mayor_1,2467675,rockville,2009,11.0,2998.0,2,1.0,lose,0.48,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.519833674452936,0.611421513876994,0.0952442932419968,0.140780876443736,0.252303286175312
622230_2013_11_el monte_CA_Mayor_mayor_1,622230,el monte,2013,11.0,2967.0,2,1.0,win,0.65,1,1.0,0.0,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.498919255181429,0.38803882821778,0.00711201856219,0.680274145664173,0.480135000094396
4957300_1997_11_orem_UT_Mayor_mayor_1,4957300,orem,1997,11.0,2938.0,2,1.0,lose,0.3,1,0.98,0.02,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.504034415652151,0.924772054333411,0.0027151258959113,0.0689690634737248,0.0497453008435456
4828068_2018_5_galveston_TX_Mayor_mayor_1,4828068,galveston,2018,5.0,2937.0,1,1.0,win,1.0,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.494953807222841,0.73442814073007,0.173656905391859,0.303711721341519,0.0510382423259487
4848072_1994_5_midland_TX_Mayor_mayor_1,4848072,midland,1994,5.0,2935.0,2,1.0,lose,0.24,1,,,,,,,0.0,1.0,0.0,0.0,0.0,caucasian,0.518733006971846,0.780898332635046,0.088332899934304,0.243833374899063,0.118158055620707
1714351_2021_2_cicero_IL_Mayor_mayor_1,1714351,cicero,2021,2.0,2923.0,1,1.0,win,1.0,1,0.0,1.0,R,0.98,0.02,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,,,
2642820_1997_11_kentwood_MI_Mayor_mayor_1,2642820,kentwood,1997,11.0,2918.0,2,1.0,win,0.78,1,0.06,0.94,R,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.518783993577626,0.839905623948532,0.0804087397542924,0.033212638618097,0.0578677543679164
1922395_2013_11_dubuque_IA_Mayor_mayor_1,1922395,dubuque,2013,11.0,2898.0,2,1.0,win,0.79,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.516920713527394,0.911399921796718,0.0435567457236695,0.024693952243384,0.0197501242524821
2659440_1995_11_novi_MI_Mayor_mayor_1,2659440,novi,1995,11.0,2882.0,2,1.0,win,0.57,1,0.26,0.74,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.512187887018432,0.916480367988394,0.013505369141662,0.0146583572195792,0.0600209013919638
603666_2013_11_baldwin park_CA_Mayor_mayor_1,603666,baldwin park,2013,11.0,2882.0,1,1.0,win,1.0,1,0.99,0.01,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.501480661494189,0.433180978579686,0.0130864330932864,0.784283510247495,0.409688360838823
454050_1995_3_peoria_AZ_Mayor_mayor_1,454050,peoria,1995,3.0,2876.0,2,1.0,win,0.74,1,0.08,0.92,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.520132595543795,0.859472456592436,0.0248324496823995,0.154651349926185,0.0969561867016125
1230000_2013_11_hialeah_FL_Mayor_mayor_1,1230000,hialeah,2013,11.0,2864.0,3,1.0,lose,0.16,1,0.06,0.94,R,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.519426657669987,0.924619504951847,0.0257730261663853,0.950771340312635,0.0228177834095182
1768003_2003_4_schaumburg_IL_Mayor_mayor_1,1768003,schaumburg,2003,4.0,2863.0,1,1.0,win,1.0,1,0.95,0.05,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.514423307108686,0.762779545358081,0.0360773751660876,0.0635197618465951,0.179981015618454
4806128_2002_6_baytown_TX_Mayor_mayor_1,4806128,baytown,2002,6.0,2862.0,2,1.0,win,0.51,1,0.05,0.95,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.513927597898587,0.668746105329724,0.137957121978729,0.360731615200033,0.160341645783117
1779293_2021_4_waukegan_IL_Mayor_mayor_1,1779293,waukegan,2021,4.0,2858.0,2,1.0,lose,0.44,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,,,
4828068_2012_6_galveston_TX_Mayor_mayor_1,4828068,galveston,2012,6.0,2854.0,2,1.0,lose,0.43,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.490593278691327,0.652288307829817,0.187074029879372,0.310386384977945,0.119063102461972
645484_2010_11_manteca_CA_Mayor_mayor_1,645484,manteca,2010,11.0,2850.0,4,1.0,lose,0.18,1,0.15,0.85,R,0.93,0.07,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.508227018004054,0.623584118278288,0.0427596279957076,0.377325026827233,0.250566352688685
1756640_1997_4_orland park_IL_Mayor_mayor_1,1756640,orland park,1997,4.0,2825.0,1,1.0,win,1.0,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.518629912195234,0.940999033560664,0.0063014065604702,0.0326200826799912,0.0441221465336539
485540_2001_9_yuma_AZ_Mayor_mayor_1,485540,yuma,2001,9.0,2823.0,2,1.0,lose,0.38,1,0.27,0.73,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.50111181546242,0.683777074792051,0.0321564774631292,0.465853679105065,0.229110311775618
4863500_2005_5_round rock_TX_Mayor_mayor_1,4863500,round rock,2005,5.0,2792.0,3,1.0,win,0.78,1,0.22,0.78,R,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.50519657425204,0.737726820344545,0.0873612189953134,0.255453339796215,0.137188335924803
1245975_2003_3_miramar_FL_Mayor_mayor_1,1245975,miramar,2003,3.0,2784.0,2,1.0,win,0.56,1,1.0,0.0,D,0.07,0.93,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.525416900893795,0.427959694354269,0.440239684027551,0.316406014267501,0.0829939706126977
3714100_2013_11_concord_NC_Mayor_mayor_1,3714100,concord,2013,11.0,2784.0,1,1.0,win,1.0,1,0.79,0.21,D,,,,0.22,0.74,0.01,0.03,0.0,caucasian,0.517418013824117,0.687521002254485,0.189803535286208,0.124591188805759,0.0780578762598015
4847892_1995_NA_mesquite_TX_Mayor_mayor_1,4847892,mesquite,1995,,2769.0,1,1.0,win,1.0,1,,,,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.517006013231146,0.803725360977688,0.0957218674489917,0.122148064908957,0.0832449220130446
603666_2009_11_baldwin park_CA_Mayor_mayor_1,603666,baldwin park,2009,11.0,2752.0,2,1.0,win,0.59,1,0.99,0.01,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.503519638935331,0.435552979590062,0.012506718324992,0.799755074684993,0.50426085527508
4828068_2006_5_galveston_TX_Mayor_mayor_1,4828068,galveston,2006,5.0,2706.0,2,1.0,win,0.82,1,0.84,0.16,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.50029295194118,0.609591375132181,0.216886024039862,0.290649894707816,0.137111937562243
656700_2007_NA_perris_CA_Mayor_mayor_1,656700,perris,2007,,2675.0,2,1.0,win,0.63,1,0.03,0.97,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.505956415988872,0.419792318963855,0.132680400159566,0.670838848611106,0.384227773190254
4839148_2018_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2018,5.0,2663.0,5,1.0,win,0.59,1,0.36,0.64,R,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.508903046314464,0.444547964756431,0.388636284757797,0.258660791360999,0.0576719932422401
1719642_2013_4_des plaines_IL_Mayor_mayor_1,1719642,des plaines,2013,4.0,2652.0,3,1.0,lose,0.32,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.51282809628316,0.774084591384094,0.0191135716205246,0.178135717237839,0.16461844053711
4839148_2004_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2004,5.0,2647.0,2,1.0,win,0.58,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.502938846719855,0.455217420325841,0.337322714175504,0.198551763590565,0.138489604823248
686328_1994_NA_woodland_CA_Mayor_mayor_1,686328,woodland,1994,,2634.0,1,1.0,win,1.0,1,0.64,0.36,D,0.02,0.98,F,0.0,0.0,1.0,0.0,0.0,hispanic,0.510344857530013,0.732188524361589,0.0126725053045862,0.312281160812777,0.221775758612076
2829700_2021_6_gulfport_MS_Mayor_mayor_1,2829700,gulfport,2021,6.0,2628.0,2,1.0,win,0.64,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,,,
4847892_2017_5_mesquite_TX_Mayor_mayor_1,4847892,mesquite,2017,5.0,2622.0,1,1.0,win,1.0,1,0.05,0.95,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.522226409555065,0.61654017539388,0.247690169011299,0.386852506568469,0.0653061123691217
1256975_1996_NA_pinellas park_FL_Mayor_mayor_1,1256975,pinellas park,1996,,2610.0,2,1.0,win,0.56,1,0.23,0.77,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.525693662765517,0.918547219554041,0.0163698424799614,0.0505556656980704,0.0482014389926066
4841980_1993_6_league city_TX_Mayor_mayor_1,4841980,league city,1993,6.0,2594.0,2,1.0,win,0.52,1,0.23,0.77,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.500008246496894,0.868794677444646,0.0511625023674148,0.122631916435708,0.0704168787829223
4843888_2000_5_longview_TX_Mayor_mayor_1,4843888,longview,2000,5.0,2577.0,2,1.0,lose,0.31,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.518065554101222,0.701038939790576,0.221067844677138,0.103130453752181,0.057714332460733
4815976_1998_NA_college station_TX_Mayor_mayor_1,4815976,college station,1998,,2563.0,1,1.0,win,1.0,1,0.15,0.85,R,0.2,0.8,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.484293705696444,0.810183481145983,0.0561316579742958,0.0974862002477206,0.115738840627393
632548_2007_11_hawthorne_CA_Mayor_mayor_1,632548,hawthorne,2007,11.0,2563.0,1,1.0,win,1.0,1,0.85,0.15,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.517979999205693,0.317652623449794,0.293261962986765,0.502918777988973,0.333926154084097
656924_2003_3_pico rivera_CA_Mayor_mayor_1,656924,pico rivera,2003,3.0,2541.0,1,1.0,win,1.0,1,,,,,,,0.0,0.0,1.0,0.0,0.0,hispanic,0.509878593101787,0.524404987145137,0.0078355692093474,0.891608791225289,0.404944570021869
1779293_2013_4_waukegan_IL_Mayor_mayor_1,1779293,waukegan,2013,4.0,2541.0,4,1.0,lose,0.39,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.49611776438342,0.479515388332879,0.186400920619169,0.540992720519141,0.218070029495015
622230_2015_11_el monte_CA_Mayor_mayor_1,622230,el monte,2015,11.0,2526.0,2,1.0,win,0.5,1,1.0,0.0,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.499758573572926,0.387890225923663,0.0067421062839762,0.673677148846912,0.425170289134341
1249450_2009_6_north miami_FL_Mayor_mayor_1,1249450,north miami,2009,6.0,2525.0,2,1.0,lose,0.47,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.518991178298942,0.328141427049429,0.585126601710435,0.267489904280374,0.0491934417718959
1249450_2017_5_north miami_FL_Mayor_mayor_1,1249450,north miami,2017,5.0,2515.0,4,1.0,win,0.6,1,0.99,0.01,D,0.99,0.01,M,1.0,0.0,0.0,0.0,0.0,black,0.504614243304726,0.332123627371182,0.598276353365985,0.288242457274052,0.0232342747050797
650398_1994_11_national city_CA_Mayor_mayor_1,650398,national city,1994,11.0,2514.0,2,1.0,win,0.52,1,0.15,0.85,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.479913475111355,0.385917779015421,0.0730512012848809,0.533963774240902,0.511645740341476
1757225_2009_4_palatine_IL_Mayor_mayor_1,1757225,palatine,2009,4.0,2508.0,4,1.0,lose,0.23,1,0.0,1.0,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.505406895602974,0.775356727188523,0.0266845682637238,0.176210566061166,0.172608910517241
628168_2005_NA_gardena_CA_Mayor_mayor_1,628168,gardena,2005,,2503.0,2,1.0,lose,0.38,1,0.98,0.02,D,,,,0.11,0.62,0.17,0.11,0.0,caucasian,0.51586114686984,0.242320698780008,0.251946367709792,0.347341944575596,0.451655948279219
4845744_2013_5_mckinney_TX_Mayor_mayor_1,4845744,mckinney,2013,5.0,2498.0,2,1.0,win,0.9,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.510657779488279,0.747539895361248,0.109024824241222,0.183030333312253,0.101465632514371
4943660_1993_NA_layton_UT_Mayor_mayor_1,4943660,layton,1993,,2485.0,2,1.0,lose,0.47,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.497963501581885,0.918511622872413,0.0193124876563352,0.0602399508906236,0.0483914709592297
1735411_1997_NA_hoffman estates_IL_Mayor_mayor_1,1735411,hoffman estates,1997,,2484.0,1,1.0,win,1.0,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.500790473939492,0.782623761996552,0.0392285735333019,0.0898994537815333,0.161153126268619
1705573_2017_4_berwyn_IL_Mayor_mayor_1,1705573,berwyn,2017,4.0,2474.0,1,1.0,win,1.0,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.499840632201638,0.539476501913827,0.0687547367467127,0.63090775704458,0.106471703474774
4843888_2003_5_longview_TX_Mayor_mayor_1,4843888,longview,2003,5.0,2470.0,2,1.0,lose,0.35,1,0.02,0.98,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.516387731137277,0.680675676223921,0.223554899141749,0.126109657070937,0.0730791701285164
1245975_2015_3_miramar_FL_Mayor_mayor_1,1245975,miramar,2015,3.0,2443.0,3,1.0,lose,0.34,1,1.0,0.0,D,0.07,0.93,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.522418624120168,0.417582581479034,0.458575870183866,0.359116074500678,0.0752462063420535
2906652_2016_4_blue springs_MO_Mayor_mayor_1,2906652,blue springs,2016,4.0,2433.0,1,1.0,win,1.0,1,0.0,1.0,R,1.0,0.0,M,0.95,0.05,0.0,0.0,0.0,black,0.516151352129245,0.865084387412001,0.0678354445249245,0.055425960482724,0.0205345231082393
2735180_1995_11_lakeville_MN_Mayor_mayor_1,2735180,lakeville,1995,11.0,2404.0,1,1.0,win,1.0,1,0.73,0.27,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.493900919115735,0.958422628700675,0.0096902984473659,0.0138850405940345,0.0215860458130574
4822660_2003_5_edinburg_TX_Mayor_mayor_1,4822660,edinburg,2003,5.0,2396.0,2,1.0,lose,0.48,1,0.7,0.3,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.509189319903127,0.769031015603141,0.0088173538527743,0.88534096249008,0.197227059039357
4847892_2003_5_mesquite_TX_Mayor_mayor_1,4847892,mesquite,2003,5.0,2386.0,2,1.0,win,0.72,1,0.06,0.94,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.519617436588416,0.691636330874387,0.158744130837054,0.204308056278082,0.117331289082765
4837000_2002_5_irving_TX_Mayor_mayor_1,4837000,irving,2002,5.0,2366.0,2,1.0,win,0.78,1,0.8,0.2,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.492165960742929,0.619743416484313,0.106284259743812,0.332092354673462,0.234479237462682
1369000_2007_11_savannah_GA_Mayor_mayor_1,1369000,savannah,2007,11.0,2359.0,6,1.0,lose,0.12,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.523074165938014,0.384648614652235,0.559077297831566,0.0395331103532737,0.0348773542291328
4839148_1994_5_killeen_TX_Mayor_mayor_1,4839148,killeen,1994,5.0,2337.0,2,1.0,win,0.51,1,0.88,0.12,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.497068842738355,0.531665560181163,0.314429549365276,0.155223945612604,0.124672039247661
632548_2009_11_hawthorne_CA_Mayor_mayor_1,632548,hawthorne,2009,11.0,2321.0,2,1.0,win,0.51,1,0.85,0.15,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.517655036887387,0.324787319581513,0.282704102143885,0.520156013559942,0.338634830516614
2906652_2012_4_blue springs_MO_Mayor_mayor_1,2906652,blue springs,2012,4.0,2319.0,2,1.0,win,0.64,1,0.0,1.0,R,1.0,0.0,M,0.95,0.05,0.0,0.0,0.0,black,0.515128593046093,0.872301865070128,0.0639115453853093,0.0516723402908811,0.0246606597078185
4828068_2016_5_galveston_TX_Mayor_mayor_1,4828068,galveston,2016,5.0,2316.0,2,1.0,win,0.79,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.493500297712336,0.707048196429986,0.17812928022103,0.305936609220327,0.0737131957046232
3949840_2019_11_middletown_OH_Mayor_mayor_1,3949840,middletown,2019,11.0,2310.0,2,1.0,lose,0.48,1,0.04,0.96,R,1.0,0.0,M,0.0,0.99,0.01,0.0,0.0,caucasian,0.525015330842038,0.820020601465622,0.113680237534772,0.040443932760706,0.0086330348214078
4813024_2008_5_carrollton_TX_Mayor_mayor_1,4813024,carrollton,2008,5.0,2308.0,2,1.0,lose,0.45,1,0.04,0.96,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.509698941695368,0.652760758830812,0.0797034946434846,0.278931349316458,0.231261286758531
4841980_1996_6_league city_TX_Mayor_mayor_1,4841980,league city,1996,6.0,2303.0,2,1.0,win,0.53,1,0.06,0.94,R,,,,0.09,0.75,0.09,0.08,0.0,caucasian,0.501060957332791,0.856426186349221,0.0510302005304463,0.127885935726286,0.0767069629108494
4848072_1998_5_midland_TX_Mayor_mayor_1,4848072,midland,1998,5.0,2299.0,1,1.0,win,1.0,1,0.07,0.93,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.519739640722759,0.763724149813321,0.0852220871129982,0.274570140784564,0.129544200639131
3714100_2011_11_concord_NC_Mayor_mayor_1,3714100,concord,2011,11.0,2294.0,2,1.0,win,0.79,1,0.79,0.21,D,,,,0.22,0.74,0.01,0.03,0.0,caucasian,0.517753828788681,0.69874760986287,0.18224018044393,0.123773922773869,0.0865931586453405
1256975_1994_NA_pinellas park_FL_Mayor_mayor_1,1256975,pinellas park,1994,,2293.0,2,1.0,win,0.63,1,0.23,0.77,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.527031010596652,0.932641452222996,0.0141294275247517,0.0445574899615347,0.0409385420361525
1214400_2019_3_coral springs_FL_Mayor_mayor_1,1214400,coral springs,2019,3.0,2288.0,3,1.0,lose,0.3,1,0.02,0.98,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.523031544827633,0.660498535807732,0.216331683547782,0.287856380066983,0.0578425670549855
1916860_2021_11_council bluffs_IA_Mayor_mayor_1,1916860,council bluffs,2021,11.0,2282.0,1,1.0,win,1.0,1,,,,,,,,,,,,,,,,,
2906652_2020_6_blue springs_MO_Mayor_mayor_1,2906652,blue springs,2020,6.0,2268.0,4,1.0,win,0.34,1,0.0,1.0,R,1.0,0.0,M,0.95,0.05,0.0,0.0,0.0,black,0.517174111212397,0.857866909753874,0.0717593436645396,0.059179580674567,0.01640838650866
2039350_1999_NA_lenexa_KS_Mayor_mayor_1,2039350,lenexa,1999,,2253.0,2,1.0,win,0.87,1,0.06,0.94,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.510993529996199,0.900090479745064,0.0317576884891071,0.0374465112927146,0.0498799258182399
1250750_1993_11_ocala_FL_Mayor_mayor_1,1250750,ocala,1993,11.0,2246.0,2,1.0,win,0.52,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.534080103244781,0.742817860307739,0.232972727763376,0.0324296624185858,0.0165273127028327
3633139_2009_3_hempstead_NY_Mayor_mayor_1,3633139,hempstead,2009,3.0,2232.0,3,1.0,win,0.45,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.508817830487416,0.222529775781131,0.48695427822354,0.429665147213667,0.234664741317729
